al-ṣan‘ah

al-ṣan‘ah. shoghl. raṣd al-dhayl. qaṣīdah. khufayfun li’abī bikrun bn al-qbṭūrnh
24	yā akhī qum tar al-nasīm ‘alīlan	bākir al-rāḥ wal-mudām shamūlā
24	fī rīāḍin ta‘ānaq al-zahr fīh	mithl mā ‘ānaq al-khalīl al-khalīlā

al-ṣan‘ah. raṣd al-dhayl. zajal
10	tayyahtanī bayn al-anām	yā durratin fī lubb al-ṣadaf
10	da‘awt qalbī al-mustahām	limasjid al-ḥubb ā‘takaf
10	saqaytanī ka’s al-gharām	kamā suqīt min salaf

8	waghunj al-ashfār al-ruqūd	wal-khāl mithl al-‘anbar
10	wanūr ḍiyā dhāk al-jabīn	mithl al-hilāl al-nā’ir

al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ lābin baqqī
6	anā bi-al-afrāḥ	fī ‘ayshin khaṣīb
14	zāranī al-ḥabīb	fī ghflt al-raqīb

14	ṣāḥ mā aḥlá	ghazālan anīsā
14	afrigh al-ṭilā	‘alaynā ku’ūsā
14	al-hawá qad wallá	‘alaynā ra’īsā

6	qamarun qad lāḥ	min fawq al-qaḍīb
14	sha‘ruh al-ghirbīb	bimiskin waṭīb

inshād
0	idhā kannat dhā ‘ishqun wawujid wariqah	fabiruṣṣad al-dhayl kann lī yā akhī munshidan
0	fanaghmatuh tuḥayyī al-nufūs watashtaffī	al-ṣudūr wataṣuffī al-qulūb man al-ṣdā

al-ṣan‘ah. raṣd al-dhayl. zajal
14	man yaqul lak man huw fī ‘ishqak mu‘adhdhab	mithluy yakdhib
14	kās gharāmak fī famī aḥlá wa’aṭyab	tih wa‘adhdhib
14	jamī‘ al-nās qad ḥāzūā fī al-ḥubb madhhab	wa’anā nat‘ab

3 / 2 + 6	hal tajid ābḥāl ṭibā‘ī	‘alá bu‘dī wāinqiṭā‘ī
14	‘ishqī ḥāṣil fīk yā ‘azīz al-qalb wāṣil	lā mufāṣil

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
8	qum yā ḥabībī	ightanim surūrak wāifraḥ
8	ink raqībī	wakhall al-‘adhūl yaqra‘
8	jud binaṣībī	yā sham‘atin wayā miṣbāḥ

10	ya‘jbnī fīk dhā al-‘idhār	‘alá al-khudūd kāljullanār
8	yā sulṭān al-ṣighār	zurnī ayā shibhah qamar

al-ṣan‘ah. shoghl. raṣd al-dhayl. qaṣīdah. munsariḥ
25	litas’alann al-nasīm ‘an lamī	‘aynay bakat min firāqikum bidamī
25	anā al-qatīl waqātilī qamarun	lā wākhadh al-lah qātilī bidamī

al-ṣan‘ah. raṣd al-dhayl. tawshīḥ lābin sahil
10	yā nāṣiḥan rām an yanhīnī	kalā	an tuqtalā
6	ifkan min al-‘adhūl an yaqiyanī	qinī	mubajjalā

6	hawāk yā ftnt al-anām	nāmī	wal-ṣabr zūr
6	atayt mustaqbil al-marām	rāmī	sahm al-futūr
6	waji’t bi-al-siḥr fī āintiẓām	ḍāmī	ilá al-ṣudūr

10	wal-siḥr min dhāk al-jabīn	yutlā	mufaṣṣalā
6	khudh rāyat al-ḥusn bi-al-yamīn	minnī	mujallalā

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
8	lakin man huw ‘āqil	mā ya‘shaq malūl	yabqá fī rāḥḥah
8	wayarmī al-radhā’il	waqalbuh yazīd	fīh faṣāḥah
8	wa’hl al-faḍā’il	shāyin rāh qabīḥ	yaruddūh mlāḥah

10	lakin saqṣ ghayray	‘alá man jafāh	khilluh wayarji‘
8	wata‘lam watadrī	bikathr al-kalām	fī al-qalb yūji‘

al-ṣan‘ah. raṣd al-dhayl. zajal
11	shamlī ājtama‘ biḥabībī	ghayẓan likull ‘adhūl
11	al-ḥubb ṣār fīh naṣībī	walast ‘anh aḥūl
11	bihadhā nankī raqībī	wānkhallī man qāl yaqūl

6	yūfī lirūḥī mazīyah	wānā fī ‘ayishin khaṣīb
11	waḥibbī zār wā‘ṭaf ‘alay	ghayẓan likull raqīb

al-ṣan‘ah. raṣd al-dhayl. zajal
4	sirruk huw sirruk	qālūā fī al-mathal
4	ḍammuh fī ṣadrik	aḥlá min ‘asal
4	in buḥt lighayrik	mā ‘andak ‘aqal

8	lā tabuḥ bisirrik	al-ā‘dā yarqubūk
4	ayn huw ḥabībuk	thamm huw ‘adūk

