mawwāl
	nhāruy nhār al-nās ḥattá idhā badā	lī al-layl hazzatnī ilayk al-maḍāji‘
	uqaḍḍī nhāray bi-al-ḥadīth wabiālmuná	wayajma‘unā al-layl al-ladhī huw jāmi‘

al-ṣan‘ah. istihlāl. zajal llshshtrī
25	anā al-ladhī mā lī sanīd	liman nu‘awwid qiṣṣatī
25	ḥattá baqiyat waḥdī farīd	ḥann al-ṭuyūr min ghurbatī
17	law kān jismī min ḥadīd	ẓannīt yadhūb min zafratī

14	lilṣṣabr mā ṭiqt al-rujū‘	walā lah ‘inday khabar
25	fāraqt hlī wal-rubū‘	al-lah yulhimnī al-ṣabar

	qadūm al-ḥabīb tmām al-surūr waka’uss al-muḥibbah ‘alaynā yudawwir
	fa’ahallā wasahilan biman zāranā amīr al-mlāḥ watāj al-budūr

